exchange,symbol,volume24h,run_date_utc
binance,LAFDUSD,571268.2,2026-05-26
binance,BELBUSD,569376.8,2026-05-26
binance,PERPBUSD,569156.07,2026-05-26
binance,CVCUSDC,566495.0,2026-05-26
binance,OPNTRY,566440.1,2026-05-26
binance,FTTETH,566422.536,2026-05-26
binance,BLURUSDC,564579.6,2026-05-26
binance,SFPBUSD,563397.0,2026-05-26
binance,ADAFDUSD,561942.2,2026-05-26
binance,USDTARS,560373.0,2026-05-26
binance,RDNTTUSD,559713.0,2026-05-26
binance,FXSUSDT,558461.2,2026-05-26
binance,ENSOUSDT,557914.54,2026-05-26
binance,JUPTRY,556809.0,2026-05-26
binance,KAVABUSD,556641.0,2026-05-26
binance,MATICGBP,552506.1,2026-05-26
binance,ASTERTRY,548565.16,2026-05-26
binance,USDTRON,548371.0,2026-05-26
binance,POLTRY,547002.4,2026-05-26
binance,LITBUSD,546421.7,2026-05-26
binance,PERPBTC,546277.78,2026-05-26
binance,KAITOTRY,544714.1,2026-05-26
binance,EOSUSDC,544648.4,2026-05-26
binance,XTZBUSD,543733.0,2026-05-26
binance,BURGERETH,542703.54,2026-05-26
binance,SHELLUSDC,541012.0,2026-05-26
binance,MEGAU,540744.8,2026-05-26
binance,AVABUSD,540265.2,2026-05-26
binance,PHBBUSD,537500.0,2026-05-26
binance,MANATRY,537469.5,2026-05-26
binance,GMTBUSD,534596.6,2026-05-26
binance,LITETH,531027.0,2026-05-26
binance,XTZETH,530737.37,2026-05-26
binance,BERAFDUSD,529577.678,2026-05-26
binance,BERATRY,527037.888,2026-05-26
binance,MIRABNB,525464.2,2026-05-26
binance,BNXTRY,525383.9,2026-05-26
binance,REDFDUSD,523783.4,2026-05-26
binance,PROVEUSDC,520546.3,2026-05-26
binance,LQTYUSDT,517443.3,2026-05-26
binance,BARDTRY,517267.3,2026-05-26
binance,IMXBNB,516649.02,2026-05-26
binance,CYBERETH,514767.21,2026-05-26
binance,AGIXFDUSD,513900.0,2026-05-26
binance,XAIBNB,512826.4,2026-05-26
binance,CITYUSDT,512600.22,2026-05-26
binance,DOLOUSDC,512300.6,2026-05-26
binance,LAYERUSDC,511190.06,2026-05-26
binance,COCOSBUSD,507808.0,2026-05-26
binance,HBARBTC,506115.0,2026-05-26
binance,MATICBIDR,505124.6,2026-05-26
binance,ASRUSDT,503462.7,2026-05-26
binance,USDTCZK,501611.0,2026-05-26
binance,GALUSDT,500864.042,2026-05-26
binance,XAIUSDC,500756.2,2026-05-26
binance,KAITOUSDC,498259.4,2026-05-26
binance,BTCSTBUSD,494604.4,2026-05-26
binance,MATICRUB,494469.1,2026-05-26
binance,EOSEUR,491496.5,2026-05-26
binance,EIGENFDUSD,489163.58,2026-05-26
binance,AFDUSD,489103.9,2026-05-26
binance,PROVEBNB,487000.7,2026-05-26
binance,SANDAUD,482520.0,2026-05-26
binance,XNOETH,481207.7,2026-05-26
binance,FTTUSDT,480798.04,2026-05-26
binance,EURIUSDT,480099.2,2026-05-26
binance,SCRTETH,478354.0,2026-05-26
binance,AEVOUSDC,477885.61,2026-05-26
binance,ORNUSDT,477794.0,2026-05-26
binance,MIRAUSDC,477343.9,2026-05-26
binance,TRXETH,474976.0,2026-05-26
binance,XNOBUSD,474284.48,2026-05-26
binance,XLMBTC,473877.0,2026-05-26
binance,OCEANBNB,472135.0,2026-05-26
binance,LAZIOUSDT,470636.47,2026-05-26
binance,FTTBUSD,469445.85,2026-05-26
binance,BARDBNB,469291.9,2026-05-26
binance,BUSDTRY,466723.0,2026-05-26
binance,THETAUSDC,464431.5,2026-05-26
binance,INJTRY,464221.92,2026-05-26
binance,THETABUSD,460526.6,2026-05-26
binance,GALEUR,459372.218,2026-05-26
binance,WCTTRY,458313.7,2026-05-26
binance,FTMRUB,457823.7,2026-05-26
binance,GHSTETH,456152.0,2026-05-26
binance,EOSBUSD,455348.7,2026-05-26
binance,ARKMTUSD,455130.5,2026-05-26
binance,EURAEUR,454168.8,2026-05-26
binance,ALICEBIDR,453162.16,2026-05-26
binance,FLOWBNB,452954.68,2026-05-26
binance,RADBTC,452348.4,2026-05-26
binance,TIAFDUSD,451907.62,2026-05-26
binance,TWTBUSD,448821.0,2026-05-26
binance,MANTABNB,448506.8,2026-05-26
binance,AVAUSDT,447230.2,2026-05-26
binance,TIAIDR,444609.57,2026-05-26
binance,MATICAUD,443380.4,2026-05-26
binance,TNSRUSDC,442291.3,2026-05-26
binance,FILUSDC,441869.76,2026-05-26
binance,ALGOBTC,441731.0,2026-05-26
binance,PORTOUSDT,438650.42,2026-05-26
binance,ALLOUSDC,438172.5,2026-05-26
binance,TORNBUSD,437105.81,2026-05-26
binance,RAYFDUSD,436482.7,2026-05-26
binance,WAVESUSDT,435097.68,2026-05-26
binance,AXSETH,434992.118,2026-05-26
binance,BNXUSDT,433970.9,2026-05-26
binance,FRONTTUSD,432555.0,2026-05-26
binance,XAITUSD,430674.0,2026-05-26
binance,PROMUSDT,429488.26,2026-05-26
binance,NXPCTRY,427451.1,2026-05-26
binance,KGSTU,422799.0,2026-05-26
binance,BELBNB,422053.7,2026-05-26
binance,TKOBTC,421832.5,2026-05-26
binance,IMXBUSD,418453.56,2026-05-26
binance,DUSKBTC,417843.0,2026-05-26
binance,HIFIETH,416319.8,2026-05-26
binance,WAVESBTC,412440.43,2026-05-26
binance,AUDBUSD,412067.0,2026-05-26
binance,APEEUR,411936.15,2026-05-26
binance,COMBOBNB,410606.2,2026-05-26
binance,NEXOBUSD,410593.52,2026-05-26
binance,MIRAFDUSD,409982.4,2026-05-26
binance,YBBNB,409470.6,2026-05-26
binance,COCOSBNB,407128.0,2026-05-26
binance,SEUR,407123.7,2026-05-26
binance,2ZTRY,405150.0,2026-05-26
binance,FRAXUSDT,403094.3,2026-05-26
binance,WAVESTRY,402674.543,2026-05-26
binance,OCEANBTC,399752.0,2026-05-26
binance,BARTRY,398134.3,2026-05-26
binance,FETBRL,397521.9,2026-05-26
binance,TURTLEUSDC,396928.4,2026-05-26
binance,HNTBUSD,396825.95,2026-05-26
binance,MULTIUSDT,395753.038,2026-05-26
binance,KAVAETH,395706.52,2026-05-26
binance,BNXUSDC,393136.9,2026-05-26
binance,USDTRUB,392622.0,2026-05-26
binance,BERABNB,392538.001,2026-05-26
binance,EOSETH,391642.7,2026-05-26
binance,MANABIDR,391477.27,2026-05-26
binance,KATU,388531.0,2026-05-26
binance,0GUSDC,388097.78,2026-05-26
binance,NEARBTC,388062.1,2026-05-26
binance,SANTOSTRY,386772.22,2026-05-26
binance,GHSTBUSD,385632.6,2026-05-26
binance,USDTNGN,385539.7,2026-05-26
binance,HOOKBUSD,385172.3,2026-05-26
binance,TRUMPTRY,383571.079,2026-05-26
binance,HIVEUSDC,383245.0,2026-05-26
binance,APEETH,381624.394,2026-05-26
binance,GALBUSD,381255.412,2026-05-26
binance,CAKEBUSD,379039.43,2026-05-26
binance,LPTTRY,376139.21,2026-05-26
binance,WAVESETH,374572.18,2026-05-26
binance,POLSBNB,373927.9,2026-05-26
binance,WLDEUR,373673.3,2026-05-26
binance,EOSBNB,371406.28,2026-05-26
binance,ZKCUSDC,370798.5,2026-05-26
binance,SFPUSDT,370403.0,2026-05-26
binance,RUNEUSDC,370160.0,2026-05-26
binance,TWTBTC,369587.0,2026-05-26
binance,FTTBTC,368274.74,2026-05-26
binance,ZILIDR,366604.0,2026-05-26
binance,ERNBUSD,364225.0,2026-05-26
binance,XLMEUR,364179.0,2026-05-26
binance,THETAETH,362844.9,2026-05-26
binance,LDOTRY,360269.95,2026-05-26
binance,NEXOUSDT,359285.74,2026-05-26
binance,YBUSDC,355069.7,2026-05-26
binance,QTUMETH,354110.5,2026-05-26
binance,HOOKBNB,353969.8,2026-05-26
binance,OMGETH,351567.3,2026-05-26
binance,MINAUSDC,351502.6,2026-05-26
binance,SUSHIBNB,351400.4,2026-05-26
binance,API3BUSD,348415.75,2026-05-26
binance,ETHFIFDUSD,348332.5,2026-05-26
binance,SANDBNB,346230.0,2026-05-26
binance,WALBNB,346167.4,2026-05-26
binance,XNOUSDT,345956.35,2026-05-26
binance,OPBUSD,345828.24,2026-05-26
binance,MANTAUSDC,344928.7,2026-05-26
binance,ZROBTC,344196.08,2026-05-26
binance,KNCETH,343725.1,2026-05-26
binance,ETHFIBNB,342767.4,2026-05-26
binance,MTLETH,342471.0,2026-05-26
binance,SEITUSD,339145.5,2026-05-26
binance,POLFDUSD,339061.7,2026-05-26
binance,BONDUSDT,338710.59,2026-05-26
binance,OMNITRY,338248.22,2026-05-26
binance,UMAUSDT,336590.8,2026-05-26
binance,NEAREUR,335893.2,2026-05-26
binance,APEBUSD,335471.81,2026-05-26
binance,SOPHFDUSD,333636.0,2026-05-26
binance,POLSBTC,332915.0,2026-05-26
binance,HBARBNB,332502.0,2026-05-26
binance,KAVABNB,330645.4,2026-05-26
binance,BREVTRY,328404.1,2026-05-26
binance,CYBERTRY,326995.92,2026-05-26
binance,CTKBTC,324476.7,2026-05-26
binance,QTUMUSDT,324050.7,2026-05-26
binance,RADBUSD,323766.6,2026-05-26
binance,GALETH,323010.1,2026-05-26
binance,ATOMUSDC,318854.38,2026-05-26
binance,ALICEBUSD,318736.38,2026-05-26
binance,LSKBUSD,318508.4,2026-05-26
binance,CELOTRY,316882.8,2026-05-26
binance,NEARFDUSD,314943.7,2026-05-26
binance,MTLBUSD,314254.6,2026-05-26
binance,EPICUSDC,314165.2,2026-05-26
binance,FUSDC,312774.0,2026-05-26
binance,WAVESBNB,311910.43,2026-05-26
binance,NIGHTU,309054.0,2026-05-26
binance,ETHFIUSDC,308332.5,2026-05-26
binance,THETABNB,307777.1,2026-05-26
binance,ALPINETRY,307061.65,2026-05-26
binance,FRONTBTC,307000.5,2026-05-26
binance,ARBRUB,305267.8,2026-05-26
binance,SYNBTC,305145.0,2026-05-26
binance,RUNEBNB,303077.6,2026-05-26
binance,MORPHOUSDC,300149.31,2026-05-26
binance,MOVRUSDT,300040.916,2026-05-26
binance,CATIUSDC,300033.3,2026-05-26
binance,DASHUSDT,298881.519,2026-05-26
binance,VIRTUALTRY,297377.08,2026-05-26
binance,ERNUSDT,297375.7,2026-05-26
binance,USDTCOP,295297.0,2026-05-26
binance,SEIJPY,295184.0,2026-05-26
binance,SUITUSD,293638.9,2026-05-26
binance,IOTABTC,293600.0,2026-05-26
binance,CAKEGBP,292835.09,2026-05-26
binance,TKOIDR,291797.1,2026-05-26
binance,USDEUSDC,291056.0,2026-05-26
binance,ORNBTC,290522.4,2026-05-26
binance,ALPINEUSDT,289259.48,2026-05-26
binance,LDOBUSD,289159.41,2026-05-26
binance,ETHFIBTC,288930.4,2026-05-26
binance,COTIUSDC,288737.0,2026-05-26
binance,UNFIUSDT,287970.0,2026-05-26
binance,LAZIOBUSD,287115.64,2026-05-26
binance,WAVESEUR,285812.4,2026-05-26
binance,BNTUSDT,284831.5,2026-05-26
binance,BANDBUSD,283083.6,2026-05-26
binance,DEGOBUSD,282713.36,2026-05-26
binance,AXLBTC,281338.82,2026-05-26
binance,APEBNB,281223.485,2026-05-26
binance,OMNIUSDT,281147.77,2026-05-26
binance,STEEMUSDC,280007.8,2026-05-26
binance,ALICEBNB,279843.95,2026-05-26
binance,ALPINEBUSD,279298.11,2026-05-26
binance,NEARRUB,279242.165,2026-05-26
binance,ADABRL,278821.2,2026-05-26
binance,API3USDC,278398.33,2026-05-26
binance,BADGERBTC,277014.65,2026-05-26
binance,NEARETH,276727.746,2026-05-26
binance,XNOBTC,276573.9,2026-05-26
binance,ADXBTC,276439.0,2026-05-26
binance,APTTRY,275884.87,2026-05-26
binance,RAYUSDC,275023.6,2026-05-26
binance,PENDLEFDUSD,274128.5,2026-05-26
binance,TRUMPUSDC,274031.29,2026-05-26
binance,KERNELUSDC,273080.8,2026-05-26
binance,KAITOBRL,271121.4,2026-05-26
binance,LAUSDC,270358.9,2026-05-26
binance,HEIUSDC,270133.6,2026-05-26
binance,TOMOBTC,269026.8,2026-05-26
binance,THETATRY,268225.4,2026-05-26
binance,GTCBUSD,267659.5,2026-05-26
binance,BREVUSDC,266810.3,2026-05-26
binance,RUNEFDUSD,265200.2,2026-05-26
binance,STXTRY,264521.2,2026-05-26
binance,AGLDBUSD,263381.3,2026-05-26
binance,BNTETH,263070.3,2026-05-26
binance,UMABUSD,262115.9,2026-05-26
binance,TONBTC,261975.32,2026-05-26
binance,LQTYBTC,260971.2,2026-05-26
binance,XTZUSDC,260670.3,2026-05-26
binance,ACMTRY,260115.43,2026-05-26
binance,MORPHOTRY,258932.93,2026-05-26
binance,WALFDUSD,257962.2,2026-05-26
binance,ARKUSDT,255762.0,2026-05-26
binance,SOLUSDC,252161.041,2026-05-26
binance,LINKUSDC,250186.21,2026-05-26
binance,UNIUSDC,249809.76,2026-05-26
binance,LSKETH,249310.9,2026-05-26
binance,XRPU,248312.1,2026-05-26
binance,QTUMBTC,248222.5,2026-05-26
binance,OPBNB,247976.1,2026-05-26
binance,MANTAIDR,247299.91,2026-05-26
binance,PYTHBTC,244918.7,2026-05-26
binance,WLDU,244880.3,2026-05-26
binance,SNXBUSD,244167.0,2026-05-26
binance,NEARBUSD,241731.5,2026-05-26
binance,NEOBTC,241411.18,2026-05-26
binance,FIROBUSD,241114.3,2026-05-26
binance,BALUSDT,239235.66,2026-05-26
binance,PORTOBUSD,238732.4,2026-05-26
binance,WAVESBUSD,237828.56,2026-05-26
binance,NEWTUSDC,237448.6,2026-05-26
binance,UNFITRY,236412.46,2026-05-26
binance,RENDERFDUSD,235977.58,2026-05-26
binance,RUNEBUSD,233998.1,2026-05-26
binance,RNDRUSDT,233254.93,2026-05-26
binance,BADGERUSDT,232079.55,2026-05-26
binance,SCRIDR,231738.4,2026-05-26
binance,LTCUSDT,230420.359,2026-05-26
binance,SOPHUSDC,230071.0,2026-05-26
binance,SUPERFDUSD,229957.0,2026-05-26
binance,LISTATRY,229434.7,2026-05-26
binance,GALBNB,229292.827,2026-05-26
binance,NEXOBTC,228478.73,2026-05-26
binance,DEXEUSDT,228221.35,2026-05-26
binance,APEAUD,228033.4,2026-05-26
binance,GALBRL,227731.6,2026-05-26
binance,SUPERBTC,226319.0,2026-05-26
binance,MEUSDC,226139.29,2026-05-26
binance,ACMBUSD,225970.1,2026-05-26
binance,KNCBTC,224725.6,2026-05-26
binance,OMNIUSDC,224350.39,2026-05-26
binance,HIGHBUSD,223250.831,2026-05-26
binance,ZECUSDT,221106.196,2026-05-26
binance,IMXTRY,219600.38,2026-05-26
binance,SNXUSDC,217976.3,2026-05-26
binance,XRPETH,216675.3,2026-05-26
binance,ORCATRY,216490.2,2026-05-26
binance,CHIPU,214687.0,2026-05-26
binance,MORPHOBNB,214376.24,2026-05-26
binance,XLMJPY,211794.9,2026-05-26
binance,DOTBRL,211362.97,2026-05-26
binance,ADAETH,210843.6,2026-05-26
binance,DOTBTC,210390.73,2026-05-26
binance,POLBRL,209906.5,2026-05-26
binance,MAGICFDUSD,209535.1,2026-05-26
binance,PENDLETRY,208876.0,2026-05-26
binance,MASKBNB,207874.9,2026-05-26
binance,SANTOSBUSD,207122.65,2026-05-26
binance,TRXXRP,202652.6,2026-05-26
binance,ZKPTRY,202578.4,2026-05-26
binance,0GFDUSD,200681.71,2026-05-26
binance,LDOUSDC,199986.39,2026-05-26
binance,ATRY,199271.9,2026-05-26
binance,RADBNB,196334.9,2026-05-26
binance,ORDITRY,195923.36,2026-05-26
binance,HIGHBNB,195163.82,2026-05-26
binance,USDTPLN,195037.0,2026-05-26
binance,RONINFDUSD,194785.29,2026-05-26
binance,FETJPY,194440.47,2026-05-26
binance,CRVTRY,192021.1,2026-05-26
binance,EOSFDUSD,191223.5,2026-05-26
binance,SIGNBNB,191217.0,2026-05-26
binance,ENSOTRY,190245.88,2026-05-26
binance,RENDERBTC,188972.68,2026-05-26
binance,HNTUSDT,186891.97,2026-05-26
binance,ORCAUSDC,186623.91,2026-05-26
binance,ICPTRY,185858.74,2026-05-26
binance,FILTRY,185663.338,2026-05-26
binance,AITUSD,185491.3,2026-05-26
binance,CREAMUSDT,184081.172,2026-05-26
binance,LAZIOEUR,183909.25,2026-05-26
binance,SUIFDUSD,183323.6,2026-05-26
binance,EDUBNB,183042.0,2026-05-26
binance,AXSBNB,182495.41,2026-05-26
binance,ERNBNB,181108.7,2026-05-26
binance,WLDRUB,181102.9,2026-05-26
binance,DOGEIDR,180608.0,2026-05-26
binance,PORTOEUR,180501.05,2026-05-26
binance,GBPUSDT,180121.0,2026-05-26
binance,HOOKBTC,179272.0,2026-05-26
binance,RNDRBUSD,178054.59,2026-05-26
binance,ATMUSDT,177933.45,2026-05-26
binance,EULFDUSD,177426.72,2026-05-26
binance,ACXTRY,176563.6,2026-05-26
binance,BANDTRY,175274.0,2026-05-26
binance,OGUSDT,174708.4,2026-05-26
binance,FORMUSDC,173605.3,2026-05-26
binance,APEGBP,171944.51,2026-05-26
binance,EULUSDT,170696.94,2026-05-26
binance,GALTRY,170034.864,2026-05-26
binance,FXSBTC,169852.8,2026-05-26
binance,BANANAFDUSD,169685.41,2026-05-26
binance,MULTIBUSD,169218.31,2026-05-26
binance,ORDIFDUSD,168808.03,2026-05-26
binance,IDTUSD,168027.0,2026-05-26
binance,XRPBRL,167676.7,2026-05-26
binance,RENDEREUR,167076.4,2026-05-26
binance,ETCUSDT,166592.61,2026-05-26
binance,KAITOBNB,164262.5,2026-05-26
binance,JUVBUSD,164007.7,2026-05-26
binance,NXPCBNB,163743.7,2026-05-26
binance,ATOMETH,162904.158,2026-05-26
binance,RNDRBTC,162508.06,2026-05-26
binance,RNDRTRY,161974.4,2026-05-26
binance,TRXDOWNUSDT,160536.28,2026-05-26
binance,CAKETUSD,160217.32,2026-05-26
binance,ATMBTC,160029.86,2026-05-26
binance,ATMBUSD,159803.83,2026-05-26
binance,SKYTRY,159734.0,2026-05-26
binance,ALPINEEUR,159581.3,2026-05-26
binance,DYDXBUSD,159108.04,2026-05-26
binance,LQTYFDUSD,158330.8,2026-05-26
binance,ETHUSDT,157925.3577,2026-05-26
binance,ERABNB,157694.2,2026-05-26
binance,TAOUSDT,157600.4298,2026-05-26
binance,BARBUSD,156574.83,2026-05-26
binance,ASRBUSD,154765.4,2026-05-26
binance,TOMOBUSD,153355.8,2026-05-26
binance,MAGICUSDC,151178.8,2026-05-26
binance,0GBNB,150802.77,2026-05-26
binance,ZROUSDC,149561.35,2026-05-26
binance,NXPCFDUSD,148898.4,2026-05-26
binance,SUSHITRY,147698.4,2026-05-26
binance,GALBTC,147038.828,2026-05-26
binance,METTRY,146883.1,2026-05-26
binance,BNBU,145904.911,2026-05-26
binance,RUNEEUR,145182.3,2026-05-26
binance,JUVTRY,145131.7,2026-05-26
binance,BADGERBUSD,143608.4,2026-05-26
binance,FORTHBUSD,143318.34,2026-05-26
binance,DYMBTC,143230.6,2026-05-26
binance,DOTEUR,141180.09,2026-05-26
binance,BNBUSDT,140958.366,2026-05-26
binance,GASUSDT,140947.5,2026-05-26
binance,SSVBTC,140831.02,2026-05-26
binance,ARUSDC,140554.1,2026-05-26
binance,OMNIFDUSD,140266.15,2026-05-26
binance,JUVBTC,140070.8,2026-05-26
binance,HAEDALUSDC,139158.9,2026-05-26
binance,OMNIBTC,138856.43,2026-05-26
binance,FILBNB,138710.15,2026-05-26
binance,UNFIBTC,137750.2,2026-05-26
binance,BNTBTC,137278.7,2026-05-26
binance,ACEBTC,136408.9,2026-05-26
binance,ACEFDUSD,135806.3,2026-05-26
binance,BARDUSDC,134346.0,2026-05-26
binance,RAYBNB,134230.8,2026-05-26
binance,VANAFDUSD,133859.31,2026-05-26
binance,TRUMPEUR,133572.046,2026-05-26
binance,TONFDUSD,133389.52,2026-05-26
binance,OGBUSD,133064.3,2026-05-26
binance,PSGBUSD,132931.62,2026-05-26
binance,HOLOUSDC,132586.3,2026-05-26
binance,GTCBTC,131945.0,2026-05-26
binance,TRXBNB,131494.0,2026-05-26
binance,MASKBUSD,131453.9,2026-05-26
binance,DOTBUSD,131310.35,2026-05-26
binance,XLMETH,131303.0,2026-05-26
binance,POLBTC,130790.0,2026-05-26
binance,AVAXTRY,130388.02,2026-05-26
binance,CITYTRY,129861.06,2026-05-26
binance,HIGHBTC,128755.105,2026-05-26
binance,AVAXUSDC,127764.3,2026-05-26
binance,DYMFDUSD,127477.2,2026-05-26
binance,INJBNB,126752.28,2026-05-26
binance,SYNUSDC,126262.2,2026-05-26
binance,SNXETH,126146.3,2026-05-26
binance,QTUMBUSD,125833.4,2026-05-26
binance,ZROTRY,125519.31,2026-05-26
binance,OPNUSDC,125200.8,2026-05-26
binance,CAKEUSDC,125187.23,2026-05-26
binance,ACXUSDC,125086.0,2026-05-26
binance,TWTUSDC,124596.0,2026-05-26
binance,SOLUSD1,123760.892,2026-05-26
binance,RNDRFDUSD,123726.21,2026-05-26
binance,CITYBNB,123700.01,2026-05-26
binance,ORDIBTC,123661.96,2026-05-26
binance,MORPHOFDUSD,123262.35,2026-05-26
binance,POLBNB,123037.5,2026-05-26
binance,UMATRY,122713.28,2026-05-26
binance,MOVRBTC,122138.323,2026-05-26
binance,LISTAUSDC,121809.4,2026-05-26
binance,BTCSTUSDT,121233.48,2026-05-26
binance,ASRBTC,120189.3,2026-05-26
binance,ORCAFDUSD,120160.49,2026-05-26
binance,BONDETH,120120.718,2026-05-26
binance,OGBTC,119334.6,2026-05-26
binance,AXSAUD,118796.11,2026-05-26
binance,DEGOBTC,118718.66,2026-05-26
binance,0GTRY,116510.1,2026-05-26
binance,CITYBUSD,116321.73,2026-05-26
binance,BALBTC,116258.28,2026-05-26
binance,TORNUSDT,115850.15,2026-05-26
binance,PORTOBTC,113020.14,2026-05-26
binance,ICPBUSD,112269.85,2026-05-26
binance,BALBUSD,109687.48,2026-05-26
binance,TRUMPBRL,109650.09,2026-05-26
binance,PROMBUSD,109569.72,2026-05-26
binance,USDSUSDT,109328.0,2026-05-26
binance,XLMFDUSD,108691.0,2026-05-26
binance,USDCIDR,108124.96,2026-05-26
binance,NEOUSDT,106889.46,2026-05-26
binance,DOTBIDR,105230.68,2026-05-26
binance,STXBTC,104598.6,2026-05-26
binance,LPTBNB,104365.65,2026-05-26
binance,DOTAUD,104218.71,2026-05-26
binance,DEXEETH,104201.39,2026-05-26
binance,ONGBTC,103190.0,2026-05-26
binance,MLNUSDT,101875.369,2026-05-26
binance,TRXU,101048.8,2026-05-26
binance,INJETH,100984.05,2026-05-26
binance,APEBRL,100839.7,2026-05-26
binance,COMPUSDT,100053.238,2026-05-26
binance,UNIBUSD,99831.69,2026-05-26
binance,REPUSDT,99565.06,2026-05-26
binance,NEARBNB,99438.0,2026-05-26
binance,LINKAUD,99124.7,2026-05-26
binance,BIGTIMEUSDC,99104.0,2026-05-26
binance,METISUSDT,97951.309,2026-05-26
binance,DOTGBP,97031.33,2026-05-26
binance,CVXBUSD,96987.246,2026-05-26
binance,ANTBTC,96573.7,2026-05-26
binance,MOVRBUSD,96331.85,2026-05-26
binance,XTZTRY,95739.5,2026-05-26
binance,ZENUSDC,95717.67,2026-05-26
binance,ICPFDUSD,95235.46,2026-05-26
binance,YBFDUSD,94713.2,2026-05-26
binance,APTBTC,92735.91,2026-05-26
binance,PROMBNB,92137.94,2026-05-26
binance,RAYTRY,91450.4,2026-05-26
binance,ORDIUSDC,91277.76,2026-05-26
binance,FIROBTC,91145.6,2026-05-26
binance,ARFDUSD,90773.4,2026-05-26
binance,ENSUSDT,89864.9,2026-05-26
binance,ETHUSDC,89864.4998,2026-05-26
binance,SNXBNB,88392.8,2026-05-26
binance,UNIBNB,88310.95,2026-05-26
binance,ARBUSD,88008.66,2026-05-26
binance,JUPFDUSD,87887.7,2026-05-26
binance,ENSBTC,86993.54,2026-05-26
binance,AXSUSDC,86857.28,2026-05-26
binance,INJBTC,86694.8,2026-05-26
binance,UNFIETH,86398.59,2026-05-26
binance,RUNETUSD,85489.6,2026-05-26
binance,BIOU,85480.1,2026-05-26
binance,PORTOTRY,84456.07,2026-05-26
binance,AXSBUSD,83545.27,2026-05-26
binance,SBTC,83330.2,2026-05-26
binance,AAVEUSDT,82866.799,2026-05-26
binance,SSVETH,82836.47,2026-05-26
binance,AUCTIONBTC,82745.48,2026-05-26
binance,THETABTC,82528.8,2026-05-26
binance,CHIPUSD1,82503.0,2026-05-26
binance,PYRBUSD,82231.642,2026-05-26
binance,NXPCUSDC,82046.6,2026-05-26
binance,ATUSDC,81995.8,2026-05-26
binance,USDCRON,81332.0,2026-05-26
binance,SOLFDUSD,81142.408,2026-05-26
binance,CVXUSDT,80483.879,2026-05-26
binance,LAZIOTRY,80321.94,2026-05-26
binance,AUCTIONBUSD,79831.35,2026-05-26
binance,FETU,79027.5,2026-05-26
binance,USDTKZT,79000.623,2026-05-26
binance,ILVBTC,78590.196,2026-05-26
binance,UNIEUR,77207.23,2026-05-26
binance,SUIU,76446.5,2026-05-26
binance,LDOTUSD,76232.33,2026-05-26
binance,WINGBTC,75666.43,2026-05-26
binance,NIGHTBNB,75230.0,2026-05-26
binance,APTBUSD,75110.21,2026-05-26
binance,BONDBTC,75015.06,2026-05-26
binance,KSMUSDT,74653.884,2026-05-26
binance,ATOMTRY,74626.403,2026-05-26
binance,ANTUSDT,74121.7,2026-05-26
binance,GASBUSD,73510.8,2026-05-26
binance,ASRTRY,73034.4,2026-05-26
binance,BONDBUSD,72984.12,2026-05-26
binance,BANANABTC,72671.919,2026-05-26
binance,RNDREUR,72170.61,2026-05-26
binance,DEXEBUSD,70818.25,2026-05-26
binance,DOTTRY,70644.62,2026-05-26
binance,ICPETH,70381.241,2026-05-26
binance,SSVUSDT,70349.473,2026-05-26
binance,CYBERTUSD,70134.25,2026-05-26
binance,ENJU,70078.0,2026-05-26
binance,FORTHBTC,69438.5,2026-05-26
binance,HNTBTC,69127.45,2026-05-26
binance,XRPBNB,68810.2,2026-05-26
binance,ALPINEBTC,68461.92,2026-05-26
binance,DOTTUSD,68277.83,2026-05-26
binance,USDCCZK,67939.0,2026-05-26
binance,LINKBUSD,67877.09,2026-05-26
binance,AUSDC,67476.9,2026-05-26
binance,SANTOSBRL,66817.29,2026-05-26
binance,AUCTIONUSDT,66795.46,2026-05-26
binance,OPTUSD,66727.39,2026-05-26
binance,FILBUSD,66526.18,2026-05-26
binance,ENSOUSDC,66287.78,2026-05-26
binance,WINGBUSD,66050.41,2026-05-26
binance,CELOBTC,65902.4,2026-05-26
binance,ARTRY,65026.7,2026-05-26
binance,EDUTUSD,64824.0,2026-05-26
binance,TORNBTC,63975.37,2026-05-26
binance,LINKBNB,63495.17,2026-05-26
binance,WINGETH,63114.198,2026-05-26
binance,POLEUR,62812.9,2026-05-26
binance,ADAU,62504.6,2026-05-26
binance,ATOMBNB,62383.64,2026-05-26
binance,ACEBNB,62262.8,2026-05-26
binance,TUSDUSDT,61690.0,2026-05-26
binance,OMNIBRL,61456.67,2026-05-26
binance,WLFIU,61242.0,2026-05-26
binance,AXSTRY,60974.541,2026-05-26
binance,币安人生U,58448.2,2026-05-26
binance,PROMBTC,57465.96,2026-05-26
binance,RENDERBRL,57049.69,2026-05-26
binance,NEARUSD1,56755.2,2026-05-26
binance,ASTERUSD1,56692.33,2026-05-26
binance,WIFFDUSD,56144.62,2026-05-26
binance,DOTRUB,55887.51,2026-05-26
binance,BNBUSD1,55651.052,2026-05-26
binance,BANANAUSDT,55402.22,2026-05-26
binance,APTFDUSD,54790.3,2026-05-26
binance,ADABNB,54537.5,2026-05-26
binance,SOLETH,54445.387,2026-05-26
binance,ARBNB,54257.7,2026-05-26
binance,AVAXBNB,54074.67,2026-05-26
binance,SUSHIUSDC,53984.0,2026-05-26
binance,OPENFDUSD,53452.0,2026-05-26
